Nome,Voto_Effetto,Voto_Sapore,Caratteristiche Principali
"Corydalis, Galanga, Lavanda",0,0,
"Corydalis, Galanga, Loto Blu",0,0,
"Corydalis, Galanga, Loto Rosa",0,0,
"Corydalis, Galanga, Marihuanilla",0,0,
"Corydalis, Galanga, Melissa",0,0,
"Corydalis, Galanga, Menta piperita",0,0,
"Corydalis, Galanga, Mulungu",0,0,
"Corydalis, Galanga, Papavero Selvatico",0,0,
"Corydalis, Galanga, Papavero della california",0,0,
"Corydalis, Galanga, Passiflora",0,0,
"Corydalis, Galanga, Pedicularis Hirsuta",0,0,
"Corydalis, Galanga, Rosa di Damasco",0,0,
"Corydalis, Galanga, Skullcap",0,0,
"Corydalis, Galanga, Valeriana",0,0,
"Corydalis, Lavanda, Damiana",0,0,
"Corydalis, Lavanda, Gelsomino",0,0,
"Corydalis, Lavanda, Kava",0,0,
"Corydalis, Lavanda, Lattuga Selvatica",0,0,
"Corydalis, Lavanda, Loto Blu",0,0,
"Corydalis, Lavanda, Loto Rosa",0,0,
"Corydalis, Lavanda, Marihuanilla",0,0,
"Corydalis, Lavanda, Melissa",0,0,
"Corydalis, Lavanda, Menta piperita",0,0,
"Corydalis, Lavanda, Mulungu",0,0,
"Corydalis, Lavanda, Papavero Selvatico",0,0,
"Corydalis, Lavanda, Papavero della california",0,0,
"Corydalis, Lavanda, Passiflora",0,0,
"Corydalis, Lavanda, Pedicularis Hirsuta",0,0,
"Corydalis, Lavanda, Rosa di Damasco",0,0,
"Corydalis, Lavanda, Skullcap",0,0,
"Corydalis, Lavanda, Valeriana",0,0,
"Corydalis, Menta piperita, Damiana",0,0,
"Corydalis, Menta piperita, Gelsomino",0,0,
"Corydalis, Menta piperita, Kava",0,0,
"Corydalis, Menta piperita, Lattuga Selvatica",0,0,
"Corydalis, Menta piperita, Loto Blu",0,0,
"Corydalis, Menta piperita, Loto Rosa",0,0,
"Corydalis, Menta piperita, Marihuanilla",0,0,
"Corydalis, Menta piperita, Melissa",0,0,
"Corydalis, Menta piperita, Mulungu",0,0,
"Corydalis, Menta piperita, Papavero Selvatico",0,0,
"Corydalis, Menta piperita, Papavero della california",0,0,
"Corydalis, Menta piperita, Passiflora",0,0,
"Corydalis, Menta piperita, Pedicularis Hirsuta",0,0,
"Corydalis, Menta piperita, Rosa di Damasco",0,0,
"Corydalis, Menta piperita, Skullcap",0,0,
"Corydalis, Menta piperita, Valeriana",0,0,
"Corydalis, Rosa di Damasco, Damiana",0,0,
"Corydalis, Rosa di Damasco, Gelsomino",0,0,
"Corydalis, Rosa di Damasco, Kava",0,0,
"Corydalis, Rosa di Damasco, Lattuga Selvatica",0,0,
"Corydalis, Rosa di Damasco, Loto Blu",0,0,
"Corydalis, Rosa di Damasco, Loto Rosa",0,0,
"Corydalis, Rosa di Damasco, Marihuanilla",0,0,
"Corydalis, Rosa di Damasco, Melissa",0,0,
"Corydalis, Rosa di Damasco, Mulungu",0,0,
"Corydalis, Rosa di Damasco, Papavero Selvatico",0,0,
"Corydalis, Rosa di Damasco, Papavero della california",0,0,
"Corydalis, Rosa di Damasco, Passiflora",0,0,
"Corydalis, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Corydalis, Rosa di Damasco, Skullcap",0,0,
"Corydalis, Rosa di Damasco, Valeriana",0,0,
"Damiana, Bucce Arancia, Galanga",0,0,
"Damiana, Bucce Arancia, Gelsomino",0,0,
"Damiana, Bucce Arancia, Kava",0,0,
"Damiana, Bucce Arancia, Lattuga Selvatica",0,0,
"Damiana, Bucce Arancia, Lavanda",0,0,
"Damiana, Bucce Arancia, Loto Blu",0,0,
"Damiana, Bucce Arancia, Loto Rosa",0,0,
"Damiana, Bucce Arancia, Marihuanilla",0,0,
"Damiana, Bucce Arancia, Melissa",0,0,
"Damiana, Bucce Arancia, Menta piperita",0,0,
"Damiana, Bucce Arancia, Mulungu",0,0,
"Damiana, Bucce Arancia, Papavero Selvatico",0,0,
"Damiana, Bucce Arancia, Papavero della california",0,0,
"Damiana, Bucce Arancia, Passiflora",0,0,
"Damiana, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Damiana, Bucce Arancia, Rosa di Damasco",0,0,
"Damiana, Bucce Arancia, Skullcap",0,0,
"Damiana, Bucce Arancia, Valeriana",0,0,
"Damiana, Galanga, Gelsomino",0,0,
"Damiana, Galanga, Kava",0,0,
"Damiana, Galanga, Lattuga Selvatica",0,0,
"Damiana, Galanga, Lavanda",0,0,
"Damiana, Galanga, Loto Blu",0,0,
"Damiana, Galanga, Loto Rosa",0,0,
"Damiana, Galanga, Marihuanilla",0,0,
"Damiana, Galanga, Melissa",0,0,
"Damiana, Galanga, Menta piperita",0,0,
"Damiana, Galanga, Mulungu",0,0,
"Damiana, Galanga, Papavero Selvatico",0,0,
"Damiana, Galanga, Papavero della california",0,0,
"Damiana, Galanga, Passiflora",0,0,
"Damiana, Galanga, Pedicularis Hirsuta",0,0,
"Damiana, Galanga, Rosa di Damasco",0,0,
"Damiana, Galanga, Skullcap",0,0,
"Damiana, Galanga, Valeriana",0,0,
"Damiana, Lavanda, Gelsomino",0,0,
"Damiana, Lavanda, Kava",0,0,
"Damiana, Lavanda, Lattuga Selvatica",0,0,
"Damiana, Lavanda, Loto Blu",0,0,
"Damiana, Lavanda, Loto Rosa",0,0,
"Damiana, Lavanda, Marihuanilla",0,0,
"Damiana, Lavanda, Melissa",0,0,
"Damiana, Lavanda, Menta piperita",0,0,
"Damiana, Lavanda, Mulungu",0,0,
"Damiana, Lavanda, Papavero Selvatico",0,0,
"Damiana, Lavanda, Papavero della california",0,0,
"Damiana, Lavanda, Passiflora",0,0,
"Damiana, Lavanda, Pedicularis Hirsuta",0,0,
"Damiana, Lavanda, Rosa di Damasco",0,0,
"Damiana, Lavanda, Skullcap",0,0,
"Damiana, Lavanda, Valeriana",0,0,
"Damiana, Menta piperita, Gelsomino",0,0,
"Damiana, Menta piperita, Kava",0,0,
"Damiana, Menta piperita, Lattuga Selvatica",0,0,
"Damiana, Menta piperita, Loto Blu",0,0,
"Damiana, Menta piperita, Loto Rosa",0,0,
"Damiana, Menta piperita, Marihuanilla",0,0,
"Damiana, Menta piperita, Melissa",0,0,
"Damiana, Menta piperita, Mulungu",0,0,
"Damiana, Menta piperita, Papavero Selvatico",0,0,
"Damiana, Menta piperita, Papavero della california",0,0,
"Damiana, Menta piperita, Passiflora",0,0,
"Damiana, Menta piperita, Pedicularis Hirsuta",0,0,
"Damiana, Menta piperita, Rosa di Damasco",0,0,
"Damiana, Menta piperita, Skullcap",0,0,
"Damiana, Menta piperita, Valeriana",0,0,
"Damiana, Rosa di Damasco, Gelsomino",0,0,
"Damiana, Rosa di Damasco, Kava",0,0,
"Damiana, Rosa di Damasco, Lattuga Selvatica",0,0,
"Damiana, Rosa di Damasco, Loto Blu",0,0,
"Damiana, Rosa di Damasco, Loto Rosa",0,0,
"Damiana, Rosa di Damasco, Marihuanilla",0,0,
"Damiana, Rosa di Damasco, Melissa",0,0,
"Damiana, Rosa di Damasco, Mulungu",0,0,
"Damiana, Rosa di Damasco, Papavero Selvatico",0,0,
"Damiana, Rosa di Damasco, Papavero della california",0,0,
"Damiana, Rosa di Damasco, Passiflora",0,0,
"Damiana, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Damiana, Rosa di Damasco, Skullcap",0,0,
"Damiana, Rosa di Damasco, Valeriana",0,0,
"Gelsomino, Bucce Arancia, Galanga",0,0,
"Gelsomino, Bucce Arancia, Kava",0,0,
"Gelsomino, Bucce Arancia, Lattuga Selvatica",0,0,
"Gelsomino, Bucce Arancia, Lavanda",0,0,
"Gelsomino, Bucce Arancia, Loto Blu",0,0,
"Gelsomino, Bucce Arancia, Loto Rosa",0,0,
"Gelsomino, Bucce Arancia, Marihuanilla",0,0,
"Gelsomino, Bucce Arancia, Melissa",0,0,
"Gelsomino, Bucce Arancia, Menta piperita",0,0,
"Gelsomino, Bucce Arancia, Mulungu",0,0,
"Gelsomino, Bucce Arancia, Papavero Selvatico",0,0,
"Gelsomino, Bucce Arancia, Papavero della california",0,0,
"Gelsomino, Bucce Arancia, Passiflora",0,0,
"Gelsomino, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Gelsomino, Bucce Arancia, Rosa di Damasco",0,0,
"Gelsomino, Bucce Arancia, Skullcap",0,0,
"Gelsomino, Bucce Arancia, Valeriana",0,0,
"Gelsomino, Galanga, Kava",0,0,
"Gelsomino, Galanga, Lattuga Selvatica",0,0,
"Gelsomino, Galanga, Lavanda",0,0,
"Gelsomino, Galanga, Loto Blu",0,0,
"Gelsomino, Galanga, Loto Rosa",0,0,
"Gelsomino, Galanga, Marihuanilla",0,0,
"Gelsomino, Galanga, Melissa",0,0,
"Gelsomino, Galanga, Menta piperita",0,0,
"Gelsomino, Galanga, Mulungu",0,0,
"Gelsomino, Galanga, Papavero Selvatico",0,0,
"Gelsomino, Galanga, Papavero della california",0,0,
"Gelsomino, Galanga, Passiflora",0,0,
"Gelsomino, Galanga, Pedicularis Hirsuta",0,0,
"Gelsomino, Galanga, Rosa di Damasco",0,0,
"Gelsomino, Galanga, Skullcap",0,0,
"Gelsomino, Galanga, Valeriana",0,0,
"Gelsomino, Lavanda, Kava",0,0,
"Gelsomino, Lavanda, Lattuga Selvatica",0,0,
"Gelsomino, Lavanda, Loto Blu",0,0,
"Gelsomino, Lavanda, Loto Rosa",0,0,
"Gelsomino, Lavanda, Marihuanilla",0,0,
"Gelsomino, Lavanda, Melissa",0,0,
"Gelsomino, Lavanda, Menta piperita",0,0,
"Gelsomino, Lavanda, Mulungu",0,0,
"Gelsomino, Lavanda, Papavero Selvatico",0,0,
"Gelsomino, Lavanda, Papavero della california",0,0,
"Gelsomino, Lavanda, Passiflora",0,0,
"Gelsomino, Lavanda, Pedicularis Hirsuta",0,0,
"Gelsomino, Lavanda, Rosa di Damasco",0,0,
"Gelsomino, Lavanda, Skullcap",0,0,
"Gelsomino, Lavanda, Valeriana",0,0,
"Gelsomino, Menta piperita, Kava",0,0,
"Gelsomino, Menta piperita, Lattuga Selvatica",0,0,
"Gelsomino, Menta piperita, Loto Blu",0,0,
"Gelsomino, Menta piperita, Loto Rosa",0,0,
"Gelsomino, Menta piperita, Marihuanilla",0,0,
"Gelsomino, Menta piperita, Melissa",0,0,
"Gelsomino, Menta piperita, Mulungu",0,0,
"Gelsomino, Menta piperita, Papavero Selvatico",0,0,
"Gelsomino, Menta piperita, Papavero della california",0,0,
"Gelsomino, Menta piperita, Passiflora",0,0,
"Gelsomino, Menta piperita, Pedicularis Hirsuta",0,0,
"Gelsomino, Menta piperita, Rosa di Damasco",0,0,
"Gelsomino, Menta piperita, Skullcap",0,0,
"Gelsomino, Menta piperita, Valeriana",0,0,
"Gelsomino, Rosa di Damasco, Kava",0,0,
"Gelsomino, Rosa di Damasco, Lattuga Selvatica",0,0,
"Gelsomino, Rosa di Damasco, Loto Blu",0,0,
"Gelsomino, Rosa di Damasco, Loto Rosa",0,0,
"Gelsomino, Rosa di Damasco, Marihuanilla",0,0,
"Gelsomino, Rosa di Damasco, Melissa",0,0,
"Gelsomino, Rosa di Damasco, Mulungu",0,0,
"Gelsomino, Rosa di Damasco, Papavero Selvatico",0,0,
"Gelsomino, Rosa di Damasco, Papavero della california",0,0,
"Gelsomino, Rosa di Damasco, Passiflora",0,0,
"Gelsomino, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Gelsomino, Rosa di Damasco, Skullcap",0,0,
"Gelsomino, Rosa di Damasco, Valeriana",0,0,
"Lattuga Selvatica, Bucce Arancia, Galanga",0,0,
"Lattuga Selvatica, Bucce Arancia, Kava",0,0,
"Lattuga Selvatica, Bucce Arancia, Lavanda",0,0,
"Lattuga Selvatica, Bucce Arancia, Loto Blu",0,0,
"Lattuga Selvatica, Bucce Arancia, Loto Rosa",0,0,
"Lattuga Selvatica, Bucce Arancia, Marihuanilla",0,0,
"Lattuga Selvatica, Bucce Arancia, Melissa",0,0,
"Lattuga Selvatica, Bucce Arancia, Menta piperita",0,0,
"Lattuga Selvatica, Bucce Arancia, Mulungu",0,0,
"Lattuga Selvatica, Bucce Arancia, Papavero Selvatico",0,0,
"Lattuga Selvatica, Bucce Arancia, Papavero della california",0,0,
"Lattuga Selvatica, Bucce Arancia, Passiflora",0,0,
"Lattuga Selvatica, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Bucce Arancia, Rosa di Damasco",0,0,
"Lattuga Selvatica, Bucce Arancia, Skullcap",0,0,
"Lattuga Selvatica, Bucce Arancia, Valeriana",0,0,
"Lattuga Selvatica, Galanga, Kava",0,0,
"Lattuga Selvatica, Galanga, Lavanda",0,0,
"Lattuga Selvatica, Galanga, Loto Blu",0,0,
"Lattuga Selvatica, Galanga, Loto Rosa",0,0,
"Lattuga Selvatica, Galanga, Marihuanilla",0,0,
"Lattuga Selvatica, Galanga, Melissa",0,0,
"Lattuga Selvatica, Galanga, Menta piperita",0,0,
"Lattuga Selvatica, Galanga, Mulungu",0,0,
"Lattuga Selvatica, Galanga, Papavero Selvatico",0,0,
"Lattuga Selvatica, Galanga, Papavero della california",0,0,
"Lattuga Selvatica, Galanga, Passiflora",0,0,
"Lattuga Selvatica, Galanga, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Galanga, Rosa di Damasco",0,0,
"Lattuga Selvatica, Galanga, Skullcap",0,0,
"Lattuga Selvatica, Galanga, Valeriana",0,0,
"Lattuga Selvatica, Lavanda, Kava",0,0,
"Lattuga Selvatica, Lavanda, Loto Blu",0,0,
"Lattuga Selvatica, Lavanda, Loto Rosa",0,0,
"Lattuga Selvatica, Lavanda, Marihuanilla",0,0,
"Lattuga Selvatica, Lavanda, Melissa",0,0,
"Lattuga Selvatica, Lavanda, Menta piperita",0,0,
"Lattuga Selvatica, Lavanda, Mulungu",0,0,
"Lattuga Selvatica, Lavanda, Papavero Selvatico",0,0,
"Lattuga Selvatica, Lavanda, Papavero della california",0,0,
"Lattuga Selvatica, Lavanda, Passiflora",0,0,
"Lattuga Selvatica, Lavanda, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Lavanda, Rosa di Damasco",0,0,
"Lattuga Selvatica, Lavanda, Skullcap",0,0,
"Lattuga Selvatica, Lavanda, Valeriana",0,0,
"Lattuga Selvatica, Menta piperita, Kava",0,0,
"Lattuga Selvatica, Menta piperita, Loto Blu",0,0,
"Lattuga Selvatica, Menta piperita, Loto Rosa",0,0,
"Lattuga Selvatica, Menta piperita, Marihuanilla",0,0,
"Lattuga Selvatica, Menta piperita, Melissa",0,0,
"Lattuga Selvatica, Menta piperita, Mulungu",0,0,
"Lattuga Selvatica, Menta piperita, Papavero Selvatico",0,0,
"Lattuga Selvatica, Menta piperita, Papavero della california",0,0,
"Lattuga Selvatica, Menta piperita, Passiflora",0,0,
"Lattuga Selvatica, Menta piperita, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Menta piperita, Rosa di Damasco",0,0,
"Lattuga Selvatica, Menta piperita, Skullcap",0,0,
"Lattuga Selvatica, Menta piperita, Valeriana",0,0,
"Lattuga Selvatica, Rosa di Damasco, Kava",0,0,
"Lattuga Selvatica, Rosa di Damasco, Loto Blu",0,0,
"Lattuga Selvatica, Rosa di Damasco, Loto Rosa",0,0,
"Lattuga Selvatica, Rosa di Damasco, Marihuanilla",0,0,
"Lattuga Selvatica, Rosa di Damasco, Melissa",0,0,
"Lattuga Selvatica, Rosa di Damasco, Mulungu",0,0,
"Lattuga Selvatica, Rosa di Damasco, Papavero Selvatico",0,0,
"Lattuga Selvatica, Rosa di Damasco, Papavero della california",0,0,
"Lattuga Selvatica, Rosa di Damasco, Passiflora",0,0,
"Lattuga Selvatica, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Rosa di Damasco, Skullcap",0,0,
"Lattuga Selvatica, Rosa di Damasco, Valeriana",0,0,
"Papavero della california, Bucce Arancia, Galanga",0,0,
"Papavero della california, Bucce Arancia, Kava",0,0,
"Papavero della california, Bucce Arancia, Lavanda",0,0,
"Papavero della california, Bucce Arancia, Loto Blu",0,0,
"Papavero della california, Bucce Arancia, Loto Rosa",0,0,
"Papavero della california, Bucce Arancia, Marihuanilla",0,0,
"Papavero della california, Bucce Arancia, Melissa",0,0,
"Papavero della california, Bucce Arancia, Menta piperita",0,0,
"Papavero della california, Bucce Arancia, Mulungu",0,0,
"Papavero della california, Bucce Arancia, Papavero Selvatico",0,0,
"Papavero della california, Bucce Arancia, Passiflora",0,0,
"Papavero della california, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Papavero della california, Bucce Arancia, Rosa di Damasco",0,0,
"Papavero della california, Bucce Arancia, Skullcap",0,0,
"Papavero della california, Bucce Arancia, Valeriana",0,0,
"Papavero della california, Galanga, Kava",0,0,
"Papavero della california, Galanga, Lavanda",0,0,
"Papavero della california, Galanga, Loto Blu",0,0,
"Papavero della california, Galanga, Loto Rosa",0,0,
"Papavero della california, Galanga, Marihuanilla",0,0,
"Papavero della california, Galanga, Melissa",0,0,
"Papavero della california, Galanga, Menta piperita",0,0,
"Papavero della california, Galanga, Mulungu",0,0,
"Papavero della california, Galanga, Papavero Selvatico",0,0,
"Papavero della california, Galanga, Passiflora",0,0,
"Papavero della california, Galanga, Pedicularis Hirsuta",0,0,
"Papavero della california, Galanga, Rosa di Damasco",0,0,
"Papavero della california, Galanga, Skullcap",0,0,
"Papavero della california, Galanga, Valeriana",0,0,
"Papavero della california, Lavanda, Kava",0,0,
"Papavero della california, Lavanda, Loto Blu",0,0,
"Papavero della california, Lavanda, Loto Rosa",0,0,
"Papavero della california, Lavanda, Marihuanilla",0,0,
"Papavero della california, Lavanda, Melissa",0,0,
"Papavero della california, Lavanda, Menta piperita",0,0,
"Papavero della california, Lavanda, Mulungu",0,0,
"Papavero della california, Lavanda, Papavero Selvatico",0,0,
"Papavero della california, Lavanda, Passiflora",0,0,
"Papavero della california, Lavanda, Pedicularis Hirsuta",0,0,
"Papavero della california, Lavanda, Rosa di Damasco",0,0,
"Papavero della california, Lavanda, Skullcap",0,0,
"Papavero della california, Lavanda, Valeriana",0,0,
"Papavero della california, Menta piperita, Kava",0,0,
"Papavero della california, Menta piperita, Loto Blu",0,0,
"Papavero della california, Menta piperita, Loto Rosa",0,0,
"Papavero della california, Menta piperita, Marihuanilla",0,0,
"Papavero della california, Menta piperita, Melissa",0,0,
"Papavero della california, Menta piperita, Mulungu",0,0,
"Papavero della california, Menta piperita, Papavero Selvatico",0,0,
"Papavero della california, Menta piperita, Passiflora",0,0,
"Papavero della california, Menta piperita, Pedicularis Hirsuta",0,0,
"Papavero della california, Menta piperita, Rosa di Damasco",0,0,
"Papavero della california, Menta piperita, Skullcap",0,0,
"Papavero della california, Menta piperita, Valeriana",0,0,
"Papavero della california, Rosa di Damasco, Kava",0,0,
"Papavero della california, Rosa di Damasco, Loto Blu",0,0,
"Papavero della california, Rosa di Damasco, Loto Rosa",0,0,
"Papavero della california, Rosa di Damasco, Marihuanilla",0,0,
"Papavero della california, Rosa di Damasco, Melissa",0,0,
"Papavero della california, Rosa di Damasco, Mulungu",0,0,
"Papavero della california, Rosa di Damasco, Papavero Selvatico",0,0,
"Papavero della california, Rosa di Damasco, Passiflora",0,0,
"Papavero della california, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Papavero della california, Rosa di Damasco, Skullcap",0,0,
"Papavero della california, Rosa di Damasco, Valeriana",0,0,
"Papavero Selvatico, Bucce Arancia, Galanga",0,0,
"Papavero Selvatico, Bucce Arancia, Kava",0,0,
"Papavero Selvatico, Bucce Arancia, Lavanda",0,0,
"Papavero Selvatico, Bucce Arancia, Loto Blu",0,0,
"Papavero Selvatico, Bucce Arancia, Loto Rosa",0,0,
"Papavero Selvatico, Bucce Arancia, Marihuanilla",0,0,
"Papavero Selvatico, Bucce Arancia, Melissa",0,0,
"Papavero Selvatico, Bucce Arancia, Menta piperita",0,0,
"Papavero Selvatico, Bucce Arancia, Mulungu",0,0,
"Papavero Selvatico, Bucce Arancia, Passiflora",0,0,
"Papavero Selvatico, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Papavero Selvatico, Bucce Arancia, Rosa di Damasco",0,0,
"Papavero Selvatico, Bucce Arancia, Skullcap",0,0,
"Papavero Selvatico, Bucce Arancia, Valeriana",0,0,
"Papavero Selvatico, Galanga, Kava",0,0,
"Papavero Selvatico, Galanga, Lavanda",0,0,
"Papavero Selvatico, Galanga, Loto Blu",0,0,
"Papavero Selvatico, Galanga, Loto Rosa",0,0,
"Papavero Selvatico, Galanga, Marihuanilla",0,0,
"Papavero Selvatico, Galanga, Melissa",0,0,
"Papavero Selvatico, Galanga, Menta piperita",0,0,
"Papavero Selvatico, Galanga, Mulungu",0,0,
"Papavero Selvatico, Galanga, Passiflora",0,0,
"Papavero Selvatico, Galanga, Pedicularis Hirsuta",0,0,
"Papavero Selvatico, Galanga, Rosa di Damasco",0,0,
"Papavero Selvatico, Galanga, Skullcap",0,0,
"Papavero Selvatico, Galanga, Valeriana",0,0,
"Papavero Selvatico, Lavanda, Kava",0,0,
"Papavero Selvatico, Lavanda, Loto Blu",0,0,
"Papavero Selvatico, Lavanda, Loto Rosa",0,0,
"Papavero Selvatico, Lavanda, Marihuanilla",0,0,
"Papavero Selvatico, Lavanda, Melissa",0,0,
"Papavero Selvatico, Lavanda, Menta piperita",0,0,
"Papavero Selvatico, Lavanda, Mulungu",0,0,
"Papavero Selvatico, Lavanda, Passiflora",0,0,
"Papavero Selvatico, Lavanda, Pedicularis Hirsuta",0,0,
"Papavero Selvatico, Lavanda, Rosa di Damasco",0,0,
"Papavero Selvatico, Lavanda, Skullcap",0,0,
"Papavero Selvatico, Lavanda, Valeriana",0,0,
"Papavero Selvatico, Menta piperita, Kava",0,0,
"Papavero Selvatico, Menta piperita, Loto Blu",0,0,
"Papavero Selvatico, Menta piperita, Loto Rosa",0,0,
"Papavero Selvatico, Menta piperita, Marihuanilla",0,0,
"Papavero Selvatico, Menta piperita, Melissa",0,0,
"Papavero Selvatico, Menta piperita, Mulungu",0,0,
"Papavero Selvatico, Menta piperita, Passiflora",0,0,
"Papavero Selvatico, Menta piperita, Pedicularis Hirsuta",0,0,
"Papavero Selvatico, Menta piperita, Rosa di Damasco",0,0,
"Papavero Selvatico, Menta piperita, Skullcap",0,0,
"Papavero Selvatico, Menta piperita, Valeriana",0,0,
"Papavero Selvatico, Rosa di Damasco, Kava",0,0,
"Papavero Selvatico, Rosa di Damasco, Loto Blu",0,0,
"Papavero Selvatico, Rosa di Damasco, Loto Rosa",0,0,
"Papavero Selvatico, Rosa di Damasco, Marihuanilla",0,0,
"Papavero Selvatico, Rosa di Damasco, Melissa",0,0,
"Papavero Selvatico, Rosa di Damasco, Mulungu",0,0,
"Papavero Selvatico, Rosa di Damasco, Passiflora",0,0,
"Papavero Selvatico, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Papavero Selvatico, Rosa di Damasco, Skullcap",0,0,
"Papavero Selvatico, Rosa di Damasco, Valeriana",0,0,
"Passiflora, Bucce Arancia, Galanga",0,0,
"Passiflora, Bucce Arancia, Kava",0,0,
"Passiflora, Bucce Arancia, Lavanda",0,0,
"Passiflora, Bucce Arancia, Loto Blu",0,0,
"Passiflora, Bucce Arancia, Loto Rosa",0,0,
"Passiflora, Bucce Arancia, Marihuanilla",0,0,
"Passiflora, Bucce Arancia, Melissa",0,0,
"Passiflora, Bucce Arancia, Menta piperita",0,0,
"Passiflora, Bucce Arancia, Mulungu",0,0,
"Passiflora, Bucce Arancia, Pedicularis Hirsuta",0,0,
"Passiflora, Bucce Arancia, Rosa di Damasco",0,0,
"Passiflora, Bucce Arancia, Skullcap",0,0,
"Passiflora, Bucce Arancia, Valeriana",0,0,
"Passiflora, Galanga, Kava",0,0,
"Passiflora, Galanga, Lavanda",0,0,
"Passiflora, Galanga, Loto Blu",0,0,
"Passiflora, Galanga, Loto Rosa",0,0,
"Passiflora, Galanga, Marihuanilla",0,0,
"Passiflora, Galanga, Melissa",0,0,
"Passiflora, Galanga, Menta piperita",0,0,
"Passiflora, Galanga, Mulungu",0,0,
"Passiflora, Galanga, Pedicularis Hirsuta",0,0,
"Passiflora, Galanga, Rosa di Damasco",0,0,
"Passiflora, Galanga, Skullcap",0,0,
"Passiflora, Galanga, Valeriana",0,0,
"Passiflora, Lavanda, Kava",0,0,
"Passiflora, Lavanda, Loto Blu",0,0,
"Passiflora, Lavanda, Loto Rosa",0,0,
"Passiflora, Lavanda, Marihuanilla",0,0,
"Passiflora, Lavanda, Melissa",0,0,
"Passiflora, Lavanda, Menta piperita",0,0,
"Passiflora, Lavanda, Mulungu",0,0,
"Passiflora, Lavanda, Pedicularis Hirsuta",0,0,
"Passiflora, Lavanda, Rosa di Damasco",0,0,
"Passiflora, Lavanda, Skullcap",0,0,
"Passiflora, Lavanda, Valeriana",0,0,
"Passiflora, Menta piperita, Kava",0,0,
"Passiflora, Menta piperita, Loto Blu",0,0,
"Passiflora, Menta piperita, Loto Rosa",0,0,
"Passiflora, Menta piperita, Marihuanilla",0,0,
"Passiflora, Menta piperita, Melissa",0,0,
"Passiflora, Menta piperita, Mulungu",0,0,
"Passiflora, Menta piperita, Pedicularis Hirsuta",0,0,
"Passiflora, Menta piperita, Rosa di Damasco",0,0,
"Passiflora, Menta piperita, Skullcap",0,0,
"Passiflora, Menta piperita, Valeriana",0,0,
"Passiflora, Rosa di Damasco, Kava",0,0,
"Passiflora, Rosa di Damasco, Loto Blu",0,0,
"Passiflora, Rosa di Damasco, Loto Rosa",0,0,
"Passiflora, Rosa di Damasco, Marihuanilla",0,0,
"Passiflora, Rosa di Damasco, Melissa",0,0,
"Passiflora, Rosa di Damasco, Mulungu",0,0,
"Passiflora, Rosa di Damasco, Pedicularis Hirsuta",0,0,
"Passiflora, Rosa di Damasco, Skullcap",0,0,
"Passiflora, Rosa di Damasco, Valeriana",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Galanga",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Kava",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Lavanda",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Loto Blu",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Loto Rosa",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Marihuanilla",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Melissa",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Menta piperita",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Mulungu",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Rosa di Damasco",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Skullcap",0,0,
"Pedicularis Hirsuta, Bucce Arancia, Valeriana",0,0,
"Pedicularis Hirsuta, Galanga, Kava",0,0,
"Pedicularis Hirsuta, Galanga, Lavanda",0,0,
"Pedicularis Hirsuta, Galanga, Loto Blu",0,0,
"Pedicularis Hirsuta, Galanga, Loto Rosa",0,0,
"Pedicularis Hirsuta, Galanga, Marihuanilla",0,0,
"Pedicularis Hirsuta, Galanga, Melissa",0,0,
"Pedicularis Hirsuta, Galanga, Menta piperita",0,0,
"Pedicularis Hirsuta, Galanga, Mulungu",0,0,
"Pedicularis Hirsuta, Galanga, Rosa di Damasco",0,0,
"Pedicularis Hirsuta, Galanga, Skullcap",0,0,
"Pedicularis Hirsuta, Galanga, Valeriana",0,0,
"Pedicularis Hirsuta, Lavanda, Kava",0,0,
"Pedicularis Hirsuta, Lavanda, Loto Blu",0,0,
"Pedicularis Hirsuta, Lavanda, Loto Rosa",0,0,
"Pedicularis Hirsuta, Lavanda, Marihuanilla",0,0,
